x
60.645855
60.626507
60.607185
60.587883
60.568592
60.54933
60.530098
60.51088
60.491684
60.472504
60.453354
60.43422
60.415115
60.39602
60.376953
60.357906
60.33888
60.319874
60.30089
60.28193
60.262993
60.24407
60.225166
60.206287
60.187428
60.16859
60.149773
60.130978
60.112206
60.093452
60.074722
60.056
60.037315
60.018646
59.999992
59.98136
59.96275
59.94416
59.925594
59.90705
59.888523
59.870014
59.851532
59.83306
59.81462
59.796192
59.777786
59.759407
59.741043
59.7227
59.704372
59.68607
59.66779
59.64952
59.63128
59.613052
59.594856
59.57667
59.558506
59.540363
59.522243
59.504135
59.486057
59.46799
59.44995
59.431927
59.41392
59.39594
59.377975
59.36003
59.3421
59.324203
59.306313
59.28845
59.270603
59.25278
59.23497
59.217186
59.199417
59.181664
59.163937
59.14622
59.128536
59.110867
59.093216
59.07558
59.057964
59.04037
59.0228
59.005245
58.987713
58.970192
58.952694
58.93521
58.917755
58.90031
58.882896
58.86549
58.848106
58.83075
58.8134
58.796078
58.778767
58.761482
58.74421
58.72695
58.70972
58.692513
58.67532
58.65814
58.640984
58.62384
58.606724
58.589626
58.57254
58.555477
58.53843
58.521408
58.5044
58.4874
58.470436
58.453484
58.436546
58.41963
58.40274
58.385853
58.369
58.352158
58.335327
58.31852
58.301735
58.28497
58.26821
58.251484
58.234768
58.218063
58.201385
58.184734
58.16809
58.15146
58.134853
58.11827
58.101692
58.08514
58.068607
58.05209
58.03559
58.01911
58.00264
57.9862
57.96977
57.95336
57.93697
57.92059
57.904236
57.887894
57.87158
57.855267
57.83898
57.822712
57.806465
57.790237
57.774014
57.75782
57.74165
57.725475
57.709324
57.693203
57.677094
57.660995
57.644924
57.62887
57.61282
57.596798
57.580788
57.5648
57.548824
57.532875
57.516933
57.50101
57.48511
57.469223
57.453358
57.437508
57.42167
57.40585
57.39005
57.374264
57.35849
57.34274
57.327015
57.311295
57.295593
57.27991
57.264248
57.248596
57.232964
57.21735
57.201756
57.186165
57.1706
57.155056
57.139523
57.124016
57.108517
57.093033
57.077568
57.06211
57.04668
57.03126
57.01587
57.000484
56.985123
56.969765
56.954437
56.939117
56.923817
56.908543
56.89327
56.878017
56.862785
56.84756
56.832363
56.817173
56.80201
56.78685
56.771713
56.756596
56.74149
56.7264
56.711327
56.69627
56.68123
56.66621
56.6512
56.636208
56.62123
56.606266
56.591324
56.576393
56.561485
56.546585
56.5317
56.51684
56.501995
56.487156
56.472343
56.457542
56.442753
56.427982
56.41324
56.39849
56.383766
56.369064
56.354374
56.3397
56.325035
56.310394
56.29576
56.281147
56.266552
56.25197
56.237408
56.22286
56.20832
56.193798
56.179295
56.16481
56.150337
56.135876
56.121426
56.107002
56.09259
56.078194
56.063812
56.049446
56.035095
56.02076
56.00644
55.992134
55.977844
55.96357
55.94931
55.935062
55.920834
55.906624
55.892418
55.878235
55.864067
55.84991
55.835777
55.821648
55.807533
55.793446
55.779373
55.765305
55.751255
55.737217
55.723194
55.709194
55.695198
55.681225
55.66727
55.65332
55.639397
55.625473
55.611572
55.597687
55.583817
55.569958
55.556118
55.54229
55.528473
55.514668
55.50089
55.487118
55.47337
55.459625
55.445892
55.43219
55.41849
55.404808
55.39114
55.37749
55.36385
55.350224
55.33661
55.323017
55.309425
55.295868
55.282314
55.268776
55.25525
55.24174
55.228245
55.21477
55.201298
55.18784
55.174404
55.16098
55.147564
55.134174
55.12079
55.107426
55.094067
55.080734
55.067406
55.054096
55.040794
55.027508
55.01424
55.000988
54.98775
54.974525
54.961308
54.9481
54.934925
54.921753
54.908596
54.895447
54.882317
54.869194
54.85609
54.843002
54.829926
54.816864
54.803818
54.790787
54.77776
54.764748
54.751762
54.738777
54.72582
54.712868
54.69992
54.686993
54.674088
54.661186
54.648308
54.635437
54.622574
54.609734
54.596905
54.584087
54.571285
54.55849
54.545715
54.53295
54.520206
54.50747
54.494743
54.482033
54.46934
54.456657
54.443985
54.431328
54.418682
54.40605
54.393433
54.380836
54.36824
54.355667
54.3431
54.33055
54.31801
54.30549
54.29298
54.28048
54.267998
54.25552
54.24306
54.230614
54.218178
54.20576
54.193356
54.180958
54.16858
54.156208
54.14386
54.13151
54.119186
54.10686
54.094563
54.082275
54.069996
54.057728
54.04548
54.033237
54.02102
54.0088
53.996597
53.984413
53.972237
53.960075
53.947918
53.935787
53.923664
53.911556
53.899452
53.88737
53.875286
53.86323
53.85118
53.839146
53.827114
53.81511
53.803112
53.79113
53.77915
53.767193
53.75524
53.74331
53.731377
53.71947
53.70757
53.695683
53.683807
53.671947
53.660103
53.648262
53.636448
53.624622
53.612835
53.60104
53.589268
53.577503
53.56575
53.554016
53.54228
53.53057
53.518875
53.507183
53.495506
53.48384
53.472187
53.460545
53.448917
53.4373
53.425694
53.414097
53.402515
53.39095
53.379395
53.367855
53.35632
53.3448
53.333294
53.32179
53.31031
53.298832
53.287373
53.275925
53.264492
53.253063
53.24165
53.23025
53.21886
53.207485
53.196114
53.184765
53.173424
53.162098
53.15077
53.13946
53.12817
53.116894
53.105614
53.094357
53.08311
53.071873
53.060654
53.04944
53.03823
53.027042
53.01586
53.004696
52.993538
52.982403
52.971268
52.960148
52.94904
52.937935
52.926857
52.915783
52.904716
52.89367
52.88263
52.871597
52.86058
52.849575
52.83858
52.827602
52.81662
52.805668
52.794716
52.78377
52.772854
52.761932
52.751034
52.74013
52.72925
52.718388
52.70753
52.696682
52.685852
52.675026
52.66422
52.653404
52.642628
52.63184
52.621067
52.61032
52.59957
52.588837
52.578114
52.567394
52.556698
52.545998
52.53532
52.524654
52.513996
52.50335
52.492718
52.48209
52.47147
52.460873
52.45028
52.439705
52.429134
52.418575
52.408024
52.397484
52.38696
52.37645
52.365944
52.355453
52.344975
52.334496
52.324036
52.313583
52.303143
52.292717
52.282295
52.271893
52.261497
52.25111
52.24073
52.230373
52.220013
52.20968
52.199337
52.189022
52.17871
52.168407
52.158115
52.14784
52.137566
52.12731
52.117065
52.106827
52.096603
52.086388
52.07618
52.065987
52.0558
52.04563
52.035473
52.025314
52.015175
52.005043
51.99492
51.984814
51.974716
51.964622
51.95454
51.944473
51.934418
51.92437
51.91432
51.904297
51.894283
51.884274
51.874283
51.86429
51.85432
51.84435
51.8344
51.82445
51.814514
51.804592
51.794674
51.784767
51.774876
51.76499
51.755123
51.745262
51.735405
51.72556
51.71573
51.705914
51.696095
51.68629
51.6765
51.66672
51.65694
51.647186
51.63743
51.627686
51.61795
51.608227
51.598515
51.588818
51.579124
51.569443
51.559772
51.55011
51.54046
51.530815
51.521175
51.51156
51.50194
51.49234
51.482746
51.473164
51.463596
51.454025
51.444473
51.434933
51.4254
51.415867
51.40635
51.39685
51.38736
51.37788
51.368393
51.358932
51.34947
51.340034
51.33059
51.321163
51.311745
51.30234
51.29294
51.28355
51.274178
51.26481
51.255447
51.246098
51.23676
51.227425
51.218105
51.208786
51.19949
51.190197
51.180912
51.171635
51.162376
51.153114
51.14387
51.134644
51.125412
51.11619
51.106995
51.097794
51.088604
51.079426
51.070255
51.061092
51.05195
51.0428
51.033672
51.02455
51.015438
51.006332
50.99724
50.98815
50.979084
50.970016
50.960957
50.951904
50.94287
50.93384
50.924816
50.915817
50.90681
50.897816
50.88883
50.87986
50.8709
50.86194
50.852993
50.84405
50.835125
50.82621
50.8173
50.8084
50.799503
50.790627
50.781754
50.77289
50.764034
50.755188
50.74635
50.73752
50.728703
50.719894
50.711094
50.7023
50.69352
50.684746
50.67598
50.66723
50.658478
50.64974
50.641006
50.63229
50.623585
50.614876
50.606182
50.597496
50.58882
50.58015
50.571495
50.56285
50.55421
50.545578
50.536953
50.528347
50.51974
50.51114
50.502556
50.493973
50.485405
50.47684
50.468296
50.45975
50.451218
50.44269
50.434174
50.42567
50.417168
50.408676
50.400192
50.39172
50.383263
50.3748
50.36636
50.357918
50.349487
50.34106
50.33265
50.324245
50.315853
50.307453
50.29908
50.290707
50.282345
50.273994
50.265648
50.257317
50.248985
50.240665
50.232353
50.224052
50.21576
50.207478
50.199196
50.190926
50.182667
50.17441
50.16617
50.157936
50.149708
50.141495
50.13328
50.125084
50.116882
50.1087
50.100525
50.092358
50.0842
50.07605
50.067905
50.05977
50.051643
50.043533
50.035416
50.027317
50.019222
50.011135
50.003063
49.994987
49.986935
49.97888
49.97083
49.962803
49.95477
49.94675
49.938744
49.930737
49.922745
49.914764
49.90678
49.898808
49.890846
49.88289
49.87495
49.86701
49.859077
49.851162
49.84324
49.835342
49.82744
49.81955
49.81167
49.8038
49.795933
49.78808
49.78022
49.772385
49.76455
49.756725
49.74891
49.741096
49.733295
49.725506
49.71772
49.70994
49.702168
49.69441
49.686657
49.678913
49.67117
49.66344
49.65572
49.648006
49.640297
49.632595
49.624905
49.617226
49.609554
49.601883
49.59422
49.586575
49.57892
49.57129
49.56366
49.556038
49.54843
49.54082
49.533226
49.525635
49.51805
49.510475
49.50292
49.49535
49.4878
49.480263
49.472733
49.46519
49.45767
49.45016
49.44265
49.43515
49.427666
49.42018
49.412704
49.40524
49.39778
49.39032
49.382885
49.37545
49.368023
49.36059
49.353184
49.34578
49.338375
49.330982
49.3236
49.316223
49.308853
49.30149
49.29414
49.286793
49.279457
49.27212
49.2648
49.257477
49.250164
49.242863
49.235577
49.228287
49.221004
49.21374
49.206474
49.19921
49.191967
49.184723
49.177486
49.17026
49.163033
49.15582
49.148605
49.14142
49.13423
49.127037
49.11987
49.112694
49.105534
49.09838
49.091232
49.084087
49.07695
49.069828
49.062702
49.055595
49.048492
49.041393
49.034306
49.027225
49.020145
49.013073
49.00602
48.998966
48.991924
48.98488
48.977848
48.97082
48.9638
48.956783
48.949783
48.942787
48.93579
48.928814
48.921837
48.914867
48.90791
48.90095
48.894012
48.88707
48.88013
48.87321
48.8663
48.859375
48.852474
48.845573
48.838684
48.831802
48.824924
48.818054
48.81119
48.804333
48.797478
48.79063
48.783794
48.776974
48.77015
48.76333
48.756523
48.749725
48.742935
48.736137
48.729362
48.72259
48.71583
48.709072
48.70232
48.695568
48.688835
48.682106
48.675377
48.66866
48.66194
48.65525
48.64855
48.64186
48.63517
48.628498
48.621822
48.61516
48.6085
48.60185
48.595203
48.588577
48.581944
48.575317
48.568707
48.56209
48.55549
48.548885
48.5423
48.535713
48.529137
48.52257
48.51601
48.509453
48.502895
48.496357
48.489815
48.483288
48.476765
48.47025
48.463737
48.457233
48.45074
48.444252
48.437763
48.431282
48.42482
48.418354
48.4119
48.405445
48.399
48.392563
48.38613
48.379707
48.373295
48.36688
48.360466
48.354076
48.34768
48.341293
48.33491
48.328533
48.32216
48.315796
48.309444
48.3031
48.296757
48.290424
48.284096
48.27777
48.271458
48.26515
48.25884
48.252544
48.24625
48.239964
48.23369
48.22742
48.221157
48.2149
48.20865
48.202404
48.196163
48.189934
48.183704
48.177483
48.17127
48.165054
48.158848
48.15265
48.14646
48.140285
48.134106
48.127937
48.12178
48.11562
48.10947
48.10332
48.097187
48.091057
48.08493
48.078804
48.07269
48.066578
48.060474
48.054382
48.048286
48.042206
48.036125
48.030052
48.023987
48.01793
48.01188
48.00583
47.99979
47.99375
47.987724
47.981697
47.975685
47.969673
47.96367
47.957676
47.95168
47.945698
47.93972
47.93374
47.92778
47.92182
47.915867
47.909912
47.903976
47.89803
47.8921
47.88617
47.88026
47.874344
47.868435
47.86254
47.856647
47.850754
47.844864
47.838993
47.833122
47.827248
47.821396
47.81554
47.809692
47.803852
47.79802
47.792187
47.78637
47.780544
47.774734
47.768925
47.763126
47.75733
47.75154
47.74576
47.739983
47.734207
47.728447
47.722683
47.71693
47.71118
47.70544
47.6997
47.693962
47.68824
47.682514
47.676804
47.67109
47.665394
47.65969
47.654003
47.648315
47.64264
47.63696
47.631294
47.62563
47.619976
47.614323
47.608685
47.603043
47.59741
47.59178
47.586163
47.58054
47.574932
47.56933
47.563725
47.558132
47.552544
47.54696
47.541374
47.53581
47.530243
47.524685
47.51913
47.513584
47.50804
47.502495
47.496967
47.491444
47.48592
47.480408
47.474895
47.469387
47.46389
47.458393
47.452908
47.44743
47.44195
47.436478
47.43101
47.42555
47.420094
47.414654
47.409206
47.403767
47.398335
47.3929
47.387486
47.38207
47.37666
47.37
